Price,Close,High,Low,Open,Volume
Ticker,CL=F,CL=F,CL=F,CL=F,CL=F
Date,,,,,
2026-01-02,57.31999969482422,57.93000030517578,56.599998474121094,57.40999984741211,189503
2026-01-05,58.31999969482422,58.5099983215332,56.310001373291016,57.470001220703125,301483
2026-01-06,57.130001068115234,58.869998931884766,56.84000015258789,58.34000015258789,292067
2026-01-07,55.9900016784668,57.16999816894531,55.7599983215332,57.0,383128
2026-01-08,57.7599983215332,58.7400016784668,55.970001220703125,56.41999816894531,334134
2026-01-09,59.119998931884766,59.77000045776367,57.61000061035156,58.400001525878906,360309
2026-01-12,59.5,59.90999984741211,58.45000076293945,59.0,309700
2026-01-13,61.150001525878906,61.5,59.470001220703125,59.95000076293945,411190
2026-01-14,62.02000045776367,62.36000061035156,59.189998626708984,61.119998931884766,410261
2026-01-15,59.189998626708984,61.13999938964844,58.880001068115234,61.060001373291016,113642
2026-01-16,59.439998626708984,60.18000030517578,58.939998626708984,59.2599983215332,113642
