Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2026-01-02,683.1699829101562,686.8699951171875,679.8200073242188,685.7100219726562,89377200
2026-01-05,687.719970703125,689.4299926757812,686.3800048828125,686.5399780273438,71927200
2026-01-06,691.8099975585938,692.3200073242188,687.780029296875,687.9299926757812,69273800
2026-01-07,689.5800170898438,693.9600219726562,689.3200073242188,692.1900024414062,75588300
2026-01-08,689.510009765625,690.6199951171875,687.489990234375,688.8200073242188,64019200
2026-01-09,694.0700073242188,695.3099975585938,689.1799926757812,690.6300048828125,80125500
2026-01-12,695.1599731445312,696.0900268554688,690.6300048828125,690.6799926757812,63976000
2026-01-13,693.77001953125,696.0900268554688,691.3499755859375,695.489990234375,78309700
2026-01-14,690.3599853515625,691.719970703125,686.0399780273438,691.0,94676700
2026-01-15,692.239990234375,695.4500122070312,691.25,694.5700073242188,77862000
2026-01-16,691.6599731445312,694.25,690.0999755859375,693.6599731445312,79246300
