Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
2021-01-04,26.67220687866211,27.14915185193789,26.44290661259747,27.13997963136464,47086300
2021-01-05,26.791440963745117,26.910678076062744,26.525453577552604,26.663033380715774,35265400
2021-01-06,27.97463035583496,28.194758384769898,27.305074049146764,27.305074049146764,102254900
2021-01-07,28.37819480895996,28.671698801260586,28.32316149833725,28.387367027397076,64342700
2021-01-08,28.35985565185547,28.524952115616117,27.98380337303271,28.5157798954714,54266400
2021-01-11,28.451574325561523,28.49743367399662,27.96545718480825,28.084694289814717,56590400
2021-01-12,28.74507713317871,28.882656922062154,28.534121340262637,28.61666956347709,60546600
2021-01-13,28.72673225402832,28.80010825693506,28.51577646434918,28.699217346326982,55394700
2021-01-14,28.855144500732422,29.001898279764497,28.69922200001633,28.80928514751265,49828800
2021-01-15,28.37819480895996,28.607495021622547,28.16723728374982,28.43322637016088,68732700
2021-01-19,28.451574325561523,28.598326339860247,28.277305652548538,28.524950332710883,97457200
2021-01-20,28.332338333129883,28.543295892712585,28.231447412726407,28.543295892712585,56113100
2021-01-21,28.0296573638916,28.369022446656817,28.0296573638916,28.313990885734977,43713800
2021-01-22,27.827877044677734,27.937940179324656,27.699469471115666,27.74532881898155,37928000
2021-01-25,27.626094818115234,27.66278194832063,27.27755745934258,27.55271880828237,68321500
2021-01-26,27.40596580505371,27.7728476138926,27.38762311414946,27.736158733239865,55504600
2021-01-27,26.59882926940918,27.057429774054167,26.543797698689968,27.029913113983515,84059200
2021-01-28,27.0941162109375,27.405962916507,26.8556437600957,26.938191983441783,62985900
2021-01-29,26.552967071533203,27.094115748942603,26.433729973434506,27.020737996622234,78260700
2021-02-01,26.901506423950195,26.93819530526018,26.617174591486407,26.846474851407365,41947400
2021-02-02,27.552717208862305,27.690297000634736,27.20417987032205,27.213352089696475,54263000
2021-02-03,27.70863914489746,27.717811364091457,27.460996224347326,27.516027790089364,46195200
2021-02-04,28.323165893554688,28.332338113415158,27.791189387601705,27.800361607462175,63061800
2021-02-05,28.332338333129883,28.552466363222116,28.26813454303074,28.524951452849383,38461900
2021-02-08,28.699216842651367,28.699216842651367,28.424055524513786,28.424055524513786,48756300
2021-02-09,28.708391189575195,28.800111641342507,28.5066075952248,28.607500267111053,33572000
2021-02-10,28.708391189575195,28.891832093109816,28.570811386635285,28.855143212634047,38899600
2021-02-11,28.616670608520508,28.83679862865719,28.424057497512166,28.72673374387785,31909500
2021-02-12,28.910173416137695,28.937688324105643,28.56163608688702,28.58915274427689,38271800
2021-02-16,29.40546226501465,29.543040301416884,29.075269379499233,29.2036769463455,71330600
2021-02-17,29.552215576171875,29.58890095486121,29.212850456676968,29.313741371049534,60460900
2021-02-18,29.377944946289062,29.53387092526349,29.139474241723594,29.34125781844128,45188200
2021-02-19,29.72648048400879,29.827373140973915,29.533869138262837,29.57055801331265,54361800
2021-02-22,30.00163459777832,30.11170120292821,29.6164119762829,29.625582443957192,65930200
2021-02-23,30.185081481933594,30.221770357659608,29.873233035950015,30.21259638930622,94331400
2021-02-24,30.772098541259766,30.854646786480103,30.212605267971348,30.23094971122529,66000600
2021-02-25,30.212594985961914,31.038077157235573,30.130046768834546,31.019732720224646,92189400
2021-02-26,29.634761810302734,30.258458691091967,29.524695185097315,30.166736503420786,103105700
2021-03-01,30.56113624572754,30.744577140728254,30.139224636416735,30.139224636416735,67590700
2021-03-02,30.45107650756836,30.6987212186377,30.42355809599769,30.5244507744531,49987000
2021-03-03,30.68954086303711,31.148141306891855,30.53361839157148,30.570307266802352,72541700
2021-03-04,30.34100914001465,30.90049878112319,29.90074960453035,30.606994756696295,101311800
2021-03-05,30.918842315673828,31.00139053880722,30.065845176243368,30.85463853088606,109299800
2021-03-08,31.31324005126953,31.71681071082485,31.019736025507832,31.14814359942308,90538200
2021-03-09,31.02890968322754,31.487510156236443,30.7445761303782,31.06559506194686,117224600
2021-03-10,31.661771774291992,31.781008856983078,31.12062316680888,31.175656473937845,73269300
2021-03-11,31.570051193237305,31.817695839583834,31.313236077993587,31.496676945529185,50904800
2021-03-12,31.89107322692871,32.056169655966826,31.790180575978365,31.93693256858519,68126000
2021-03-15,31.707637786865234,32.0194862618697,31.414133751430924,32.01031579150667,57836400
2021-03-16,31.377439498901367,31.579224800773236,31.12979485537957,31.5425359279159,67373600
2021-03-17,31.58839988708496,31.77184077934313,31.258210479633068,31.60674432619518,64051100
2021-03-18,31.753482818603516,32.368009021157235,31.643419729654536,31.90940873522021,96690500
2021-03-19,31.386621475219727,31.533373505251173,31.056428532937876,31.505855094164765,98510500
2021-03-22,30.982175827026367,31.221703435014188,30.871621379323553,31.15721509769628,68170600
2021-03-23,30.549184799194336,31.009817865234268,30.438633847363143,30.797927076578066,70441900
2021-03-24,30.659740447998047,31.138799331792008,30.659740447998047,30.770294931117224,63357100
2021-03-25,31.175647735595703,31.221710341819687,30.401784002237417,30.641311663213074,60532600
2021-03-26,31.663923263549805,31.719200509364086,31.276993085906458,31.49809504045917,53779900
2021-03-29,31.387537002563477,31.590216677270885,31.065095260393882,31.221708816775852,71777800
2021-03-30,31.608644485473633,31.756046936425335,31.51651575715904,31.55336724848488,55011400
2021-03-31,31.369112014770508,31.673131534164995,31.35068626986616,31.54415483418606,51138300
2021-04-01,31.75604820251465,31.75604820251465,31.323051948051948,31.323051948051948,51690100
2021-04-05,32.004783630371094,32.161397169570385,31.903443804135772,32.09690882821173,51790700
2021-04-06,31.94029426574707,32.087700216750214,31.829743316846013,31.931083150985025,41336800
2021-04-07,32.09691619873047,32.17061567105662,31.875810753048338,32.032427842563145,38660800
2021-04-08,32.106117248535156,32.142968730319964,31.756038714631682,31.977140576639062,39927400
2021-04-09,32.38249969482422,32.40092192127899,32.14296857870356,32.32722247240775,40133700
2021-04-12,32.520694732666016,32.52990936229933,32.37329228769657,32.446995267357046,44435500
2021-04-13,32.21668243408203,32.3732960123522,32.04163959442489,32.33644451828208,39950900
2021-04-14,32.41013717651367,32.64045366951655,32.087695492049946,32.13375808778037,44065300
2021-04-15,32.38249969482422,32.52068747933933,32.078480243059694,32.48383599772834,55483500
2021-04-16,32.612823486328125,32.73258555685596,32.465421041227216,32.66809720677128,39115700
2021-04-19,32.520694732666016,32.69573755218389,32.410143777526805,32.6036088276083,31172300
2021-04-20,31.91265869140625,32.345654904025274,31.802107738056172,32.327229159408354,50227700
2021-04-21,32.35486602783203,32.382506401940546,31.709979023472695,31.802107746581996,39680000
2021-04-22,31.995573043823242,32.364080910439675,31.940295809525335,32.31801830570049,43611200
2021-04-23,32.59439468383789,32.732582486334394,31.940293100356893,31.9955703299662,50437700
2021-04-26,32.7233772277832,33.02739325916036,32.68652573478239,32.7141625973571,43749700
2021-04-27,32.9813346862793,33.02739730099146,32.69574436645254,32.76944384712155,50852400
2021-04-28,33.11029815673828,33.20242686362898,33.008961850684756,33.11029815673828,35771700
2021-04-29,33.699913024902344,33.72754988117772,33.340616321567424,33.3682566921938,48573000
2021-04-30,33.40511703491211,33.63543362744677,33.349843301889265,33.515671529662406,43940900
2021-05-03,33.57093048095703,33.75518437672577,33.441953808224135,33.69069604035933,33317300
2021-05-04,33.838111877441406,33.838111877441406,33.2024393749408,33.42354132609225,66939700
2021-05-05,34.11448669433594,34.24346340167644,33.939447379281205,33.939447379281205,38954200
2021-05-06,34.621185302734375,34.63039641837172,34.04999773137341,34.252677418911276,43332900
2021-05-07,34.80542755126953,34.81464217909314,34.14211843635311,34.22503251501151,64616700
2021-05-10,34.777801513671875,35.247645762641085,34.7501646503066,34.9896923329601,56341100
2021-05-11,34.160552978515625,34.74094816430226,34.03157275621132,34.427717510266675,82723700
2021-05-12,33.81047821044922,34.55670175911482,33.672286842143194,34.42772502301719,97911900
2021-05-13,34.35401153564453,34.56590230349618,33.6630620044257,33.68148774698033,66882600
2021-05-14,34.89756393432617,34.989689146722576,34.510630310687816,34.54748180138701,44850200
2021-05-17,34.96205139160156,34.998902881358156,34.64882075737352,34.7870085724335,40376700
2021-05-18,34.473785400390625,35.05418418945966,34.45536316587615,34.934418579002056,40299200
2021-05-19,34.26188659667969,34.28031234126384,33.70912831656095,34.07763617954107,63573900
2021-05-20,34.280311584472656,34.51984274442714,34.04078393886953,34.3171630728274,59216100
2021-05-21,34.621185302734375,34.80543573029429,34.40007986957019,34.41850561519651,44950300
2021-05-24,34.787010192871094,34.86992429150996,34.5935451341643,34.768587961486155,29159600
2021-05-25,34.43693542480469,35.10024477387263,34.390872812478754,34.8330802166414,38755900
2021-05-26,34.538272857666016,34.69488643145812,34.28953055133284,34.565909720252435,38601900
2021-05-27,34.93441390991211,35.026542641932465,34.64882362652847,34.85150332262147,39789500
2021-05-28,34.9989013671875,35.09102657324184,34.74094446440294,35.09102657324184,39265000
2021-06-01,35.210792541503906,35.45032018850162,35.11866382008065,35.34898035211173,35710700
2021-06-02,35.26606369018555,35.35819240489543,35.07259866082147,35.321340919011476,37537500
2021-06-03,35.34898376464844,35.56087457285048,35.04496774048089,35.155518702509845,54877500
2021-06-04,35.441104888916016,35.46874174490415,35.127874301763605,35.395038776467835,27250900
2021-06-07,35.210792541503906,35.496382792037565,35.146304193683314,35.496382792037565,37401800
2021-06-08,35.11865997314453,35.22921442674219,34.75936678482963,35.01732014785551,47747700
2021-06-09,34.787010192871094,35.02654137309521,34.69488497853976,34.98047876592955,40776200
2021-06-10,34.38166046142578,35.17395009763998,34.354023595067886,35.08182486687882,53775500
2021-06-11,34.60275650024414,34.621182244242696,34.43692831860844,34.44613943343206,40416700
2021-06-14,34.24346160888672,34.59354373501961,34.040785442684744,34.53827001439703,50613400
2021-06-15,34.30794906616211,34.48298834956638,34.086843669021555,34.2526718382892,51315100
2021-06-16,34.27109146118164,34.501407931331585,33.84730999954985,34.19738850384545,84961100
2021-06-17,33.25770950317383,34.46456952985509,33.15637316991129,34.44614378352961,97659900
2021-06-18,32.45621109008789,32.92605886769139,32.41014847829492,32.815504382165855,180960000
2021-06-21,33.21371078491211,33.232209515698834,32.72350676801648,32.77899943210451,89831400
2021-06-22,33.26921081542969,33.39869841760315,32.954739412320194,33.28770954835055,42576400
2021-06-23,33.33395004272461,33.49118395856883,33.250707520138825,33.29695258195936,48094900
2021-06-24,33.750160217285156,33.833402733856865,33.37094509251889,33.52817899700334,42942800
2021-06-25,34.15713119506836,34.24962133781504,33.731670893197155,33.925902309928865,56845000
2021-06-28,33.907405853271484,34.12013601849609,33.71317442349333,34.092389679462926,70250700
2021-06-29,33.78716278076172,34.26811927404496,33.694672640168776,34.08313546458638,61051200
2021-06-30,33.93514633178711,34.00914126079415,33.67617113680729,33.68541873879697,42414100
2021-07-01,34.203365325927734,34.2218640542145,33.92589145816952,34.10162408448633,36615600
