Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2021-01-04,134.7137451171875,135.26101386370613,133.85863688525737,133.96980513074146,13152900
2021-01-05,133.71328735351562,134.20925175796074,133.10616773711956,134.20925175796074,10458100
2021-01-06,130.96829223632812,131.55831860893935,130.2243397001235,131.53266642299167,22827300
2021-01-07,129.81387329101562,130.1217125266946,129.34356153540807,129.79676748683747,14651900
2021-01-08,129.39501953125,129.94228842839004,128.83064481134693,129.53182696959522,13622500
2021-01-11,129.18112182617188,129.30083637792237,128.68515781237477,129.12125802634284,8370700
2021-01-12,129.0785369873047,129.25811539029584,128.20632326175422,128.94171658958868,12186300
2021-01-13,130.5322265625,130.89138339250613,129.60872143592246,129.68567802181855,12533300
2021-01-14,129.30943298339844,130.5236847793351,128.9417297579733,130.47238038692987,14835500
2021-01-15,129.82252502441406,130.2842776822985,129.52323195406584,130.1389108631883,11624700
2021-01-19,130.24154663085938,130.2843046566068,129.55745736265317,129.6515198001305,9575600
2021-01-20,130.3697967529297,130.3868895217539,129.79686279944116,129.96789487100406,5368900
2021-01-21,129.45481872558594,129.76265817298705,129.20684311002802,129.49757674148614,8162700
2021-01-22,129.87379455566406,129.98494971224846,129.4804391729255,129.84814236199756,9507200
2021-01-25,131.4044189453125,131.4215247553631,130.52365892240232,130.62626768688583,8712600
2021-01-26,131.15646362304688,131.34458841885856,130.76310821873733,130.91703443708874,7690300
2021-01-27,131.48995971679688,132.11418489817535,131.28472910125996,131.7464947242399,7895200
2021-01-28,130.76315307617188,131.22491884171973,130.11327549819384,131.17360138605713,10667800
2021-01-29,129.9764404296875,130.3954481256905,129.37786732676537,129.48047613071915,14965900
2021-02-01,130.12713623046875,130.43533260195738,129.69053014712776,129.83606550824143,8165500
2021-02-02,129.28810119628906,129.34802134582029,128.8600516083582,129.0483944720907,9177500
2021-02-03,128.1409454345703,128.91999898426016,128.05534333672804,128.7830199520651,9633100
2021-02-04,127.79850006103516,127.97828665839877,127.38757606239626,127.69577232713503,8262600
2021-02-05,126.72834014892578,128.04673998897502,126.71978386119783,127.64437239417093,10258900
2021-02-08,127.28482055664062,127.78135965150935,126.73691760075738,126.9595117492029,11574800
2021-02-09,127.37899017333984,128.13236162557655,127.26770616374066,127.7471196104234,5218300
2021-02-10,128.2265625,128.2265625,127.67865942612134,127.79851281531231,8079800
2021-02-11,127.52457427978516,128.23512529694122,127.34478765535748,128.1409538390106,11962700
2021-02-12,125.9407958984375,126.77121344483788,125.87230637199771,126.44589146000926,14088400
2021-02-16,124.02308654785156,124.69941222910205,123.84331303169732,124.32272649215804,17789100
2021-02-17,124.81068420410156,125.3157926097616,124.1172460111707,124.9476631976038,11199100
2021-02-18,124.30563354492188,124.64808115177519,123.5522749359256,123.80053802073381,10755300
2021-02-19,122.65338134765625,123.55228845230418,122.29382111840548,123.32969421773802,12741700
2021-02-22,121.72016143798828,123.05568698137589,121.32636317482562,122.44785088427436,13203900
2021-02-23,121.36925506591797,121.99420417350524,120.8299080883451,121.15523014631533,12658500
2021-02-24,120.57299041748047,120.86406096744068,119.13475024376984,119.29741115787562,17363100
2021-02-25,118.60404205322266,119.78546377320717,116.95177596708244,119.44302913181316,52621700
2021-02-26,122.5249252319336,122.6790298956902,119.5799416076269,120.51309975422805,45423300
2021-03-01,120.90666198730469,121.20666248626739,120.07524548547106,120.56381548456649,22048000
2021-03-02,120.91522979736328,120.96665545985701,120.24665694868138,120.3409416895047,12482200
2021-03-03,119.60383605957031,120.12668554005668,118.93527614403132,119.46670528930491,19763700
2021-03-04,118.83240509033203,119.94667579103347,118.24956344677581,119.68096780183842,22366600
2021-03-05,119.06385803222656,119.43241742719029,118.27530048784942,118.42957751492509,20598000
2021-03-08,118.1381607055664,119.05528247078524,118.1381607055664,118.9952902066628,15236600
2021-03-09,119.7752456665039,119.84381757570435,119.11525248435981,119.37239387417284,14463400
2021-03-10,120.0152587890625,120.12667671429487,119.3809783430014,119.82668928019991,12387600
2021-03-11,119.14957427978516,119.46672110748712,118.67816348933236,119.28671814696659,14150700
2021-03-12,116.62100219726562,116.96386174021086,116.2695760702796,116.91242299970338,20402700
2021-03-15,117.3067398071289,117.50387592320997,116.92103416131543,116.98960608837793,11366500
2021-03-16,116.83528900146484,117.52956161934895,116.35529870163163,117.44385653938146,15567900
2021-03-17,115.96102905273438,116.16674481403795,114.98390207436626,115.84103146166308,27107500
2021-03-18,114.78673553466797,115.25815918840593,114.16103490993562,114.26388622393189,21615100
2021-03-19,115.49819946289062,115.5667713919485,114.68392905831018,114.92392427063372,18685000
2021-03-22,116.79242706298828,116.92100429792406,116.02958255255199,116.30387019074476,17047500
2021-03-23,117.84674835205078,117.88959436720317,116.69818479751231,117.07532389791965,16768400
2021-03-24,118.48097229003906,118.52383136819032,117.38384789888968,117.4781326393207,13863000
2021-03-25,117.54668426513672,118.84952415934566,117.50382519438108,118.61809564026693,20782000
2021-03-26,117.1352767944336,117.6324132879306,116.75813786290115,116.92956108302862,8433300
2021-03-29,116.14102172851562,117.29815153074469,115.6867442396418,117.28100528246019,13968100
2021-03-30,116.74961853027344,117.00674692515278,115.72105263572153,115.96962752244976,15020800
2021-03-31,116.09817504882812,117.07530204533545,115.69532318301964,116.86101969453335,19271300
2021-04-01,118.02503967285156,118.11945336581506,116.98650214689518,117.20107753120838,14885900
2021-04-05,117.51011657714844,117.56161259581846,116.67756268425605,117.20112736848067,8243000
2021-04-06,118.30834197998047,118.42850373351762,117.59594976377845,117.7247029189854,9282400
2021-04-07,117.48434448242188,118.53147363619982,117.48434448242188,117.97356965613895,11052700
2021-04-08,118.4542007446289,118.50570984252371,117.89630993554601,117.9220579361718,7847900
2021-04-09,118.02503967285156,118.60869152843742,117.66455459880241,118.0164613722702,8717800
2021-04-12,117.97360229492188,118.04226802361785,117.67320446560664,117.98219369641426,7659000
2021-04-13,118.85763549804688,118.88338350559354,117.75901018723343,117.84484561015347,13232800
2021-04-14,118.47993469238281,118.65160547171719,118.07654503154379,118.47135639207278,7293200
2021-04-15,120.46260070800781,121.00332165726769,119.69871302405205,119.72446101703399,23896700
2021-04-16,119.52708435058594,119.93048717815896,119.24384323144037,119.3897660385574,15238400
2021-04-19,119.18374633789062,119.56997939201985,118.91767496941586,119.08075434922722,13886800
2021-04-20,119.73307800292969,119.9562317130897,118.81468896770109,118.8318586674499,11476500
2021-04-21,119.973388671875,120.08497206342683,119.3640019102662,119.76739158669673,11902200
2021-04-22,120.49694061279297,120.49694061279297,119.47555978698908,120.16220356957194,14156400
2021-04-23,120.2137222290039,120.56562903472172,119.72449711818928,120.48838503248415,12302200
2021-04-26,120.04206085205078,120.59995164666489,120.03348255094575,120.29096255052586,9103500
2021-04-27,118.99494171142578,120.00774448127129,118.90052800488633,119.8103256697335,14137300
2021-04-28,119.07218170166016,119.20951310593004,118.41129887481797,119.0035159995252,15263700
2021-04-29,118.72025299072266,118.75457928334994,117.69887225458535,117.97352188552262,17178200
2021-04-30,118.99494171142578,119.07218571769153,118.42845947218902,118.8833583046126,15692000
2021-05-03,119.0662841796875,120.03757829998966,118.85998500720444,119.22099872216383,16447700
2021-05-04,119.87427520751953,120.47596474414898,119.61640451586456,119.90006096510021,18639700
2021-05-05,120.07197570800781,120.209508498431,119.41011063046389,119.50466278439873,11127900
2021-05-06,120.26969146728516,120.50177645133809,119.65080692037803,119.69378756421762,21907600
2021-05-07,119.67655181884766,120.85415810186277,119.40149940072536,120.42437804192136,18346900
2021-05-10,118.46459197998047,119.69375675917154,118.35284495792757,119.43588607835208,15146200
2021-05-11,117.79414367675781,118.17235232635191,117.56207182747505,117.95746224052344,15158600
2021-05-12,116.55636596679688,117.58783556239248,116.35006680133874,117.47608854162172,20859400
