Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2021-01-04,15.711835861206055,16.00156972198801,15.525578266494618,15.869120227731546,67717600
2021-01-05,16.415470123291016,16.845931646808857,15.869115719949935,15.881532363096118,95473400
2021-01-06,16.916297912597656,17.073582264037352,16.523087823459594,16.738318625713294,86262800
2021-01-07,17.164642333984375,17.338481691077895,16.887325139053992,17.065304430700643,51457200
2021-01-08,17.143943786621094,17.3840094367252,17.00735596208638,17.3840094367252,62744000
2021-01-11,17.41298484802246,17.483349525625872,16.67623438455126,16.771432353960947,46890400
2021-01-12,18.021421432495117,18.11661937904462,17.49162203662903,17.62407306978708,87947200
2021-01-13,17.88069725036621,18.09178811667363,17.744107835344316,18.08350982677027,54764400
2021-01-14,18.41049575805664,18.625726565618926,17.975895787310012,17.99245236764305,83314600
2021-01-15,17.694440841674805,18.08765095394096,17.520601479007798,18.083511019255102,95497000
2021-01-19,18.050399780273438,18.17457098153305,17.851725542473556,17.909671997799876,55619400
2021-01-20,18.116622924804688,18.249072404963528,17.93864363979331,18.203542600110985,50725600
2021-01-21,17.504043579101562,18.108344526058378,17.342620874811132,18.017284916900763,59968000
2021-01-22,17.41298484802246,17.46265301055742,16.978384873266105,17.119112649550512,50444600
2021-01-25,17.235002517700195,17.28881060533496,16.92043543851986,17.222585873985302,81823200
2021-01-26,16.866628646850586,17.648908839438917,16.858350357430542,17.388148248935387,54999600
2021-01-27,16.638980865478516,17.102554010834456,16.35338541269742,16.589312708920936,99867200
2021-01-28,16.833515167236328,17.03632930684306,16.622424317290097,16.77556872132647,57248200
2021-01-29,16.27474594116211,16.812822173895395,16.21265955399494,16.5975913650176,63069000
2021-02-01,16.390634536743164,16.556197139709056,16.117457347094845,16.47341583822611,61021400
2021-02-02,16.568613052368164,16.9659629661964,16.568613052368164,16.783843795172896,63929000
2021-02-03,17.276395797729492,17.321924022496813,16.59345190022966,16.655538283246848,74385600
2021-02-04,17.46678352355957,17.470921876987582,17.09840849052541,17.404697169688426,48327800
2021-02-05,17.615795135498047,17.797912744001465,17.566125404969966,17.739966303974107,48196400
2021-02-08,18.3525447845459,18.439464441497528,17.85585854937343,17.87241512562765,62368200
2021-02-09,18.158008575439453,18.265624739885588,17.91794454053697,18.207678303147816,64798800
