Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2021-01-04,135.7776336669922,136.54111597116906,133.72145265220595,136.41965408080938,11765900
2021-01-05,137.3740234375,137.73840918739782,134.53701726221925,135.56076581121465,9602300
2021-01-06,138.666748046875,139.01377834299373,135.96854579372672,136.41969576936683,8230100
2021-01-07,139.13525390625,139.7078658654855,137.38273352923247,137.94666112528174,7747200
2021-01-08,138.84890747070312,139.76856273046937,138.71010332210952,139.256675270892,8228900
2021-01-11,138.2676239013672,139.95943266528548,137.74707856030776,139.3000566995804,7066200
2021-01-12,137.19180297851562,138.5192126073348,136.49772938293012,138.07673390549323,6903200
2021-01-13,136.9835968017578,137.47812877830268,135.99454608702274,137.27857382021193,6643100
2021-01-14,139.3780975341797,140.50596531523536,138.47581125234572,139.20458246902135,10030800
2021-01-15,139.07447814941406,140.0375021836702,138.04204542711608,139.07447814941406,7630800
2021-01-19,141.22610473632812,141.45167306000815,139.7685618971257,140.5493865269335,9057600
2021-01-20,140.8790740966797,142.40602562446927,140.3758710022326,141.5904900313431,6839900
2021-01-21,140.3151397705078,140.96583140228879,138.8662679923448,139.95943840628414,6818000
2021-01-22,141.89414978027344,143.2909682669063,140.43659372370445,140.86171699819423,8137000
2021-01-25,144.0023651123047,144.09780039644835,141.98956626266462,143.1608030353158,9924400
2021-01-26,147.90652465820312,150.65677937483807,146.96085610900144,147.22980650020983,14205700
2021-01-27,145.65081787109375,148.28828210488953,145.27774778806065,146.72661955405746,14207300
2021-01-28,146.76133728027344,148.2362357201834,145.58141588067434,145.92844613535118,8944400
2021-01-29,141.52976989746094,144.0197456001784,139.29138913025315,142.5101362720555,22505900
2021-02-01,141.16539001464844,143.4211131200858,141.06995470998746,143.4211131200858,9971400
2021-02-02,139.89869689941406,141.98958912795308,139.83795932774512,141.74666531798684,11443300
2021-02-03,139.24801635742188,140.13296072886288,138.4411650469579,139.62975758582215,8601900
2021-02-04,140.54071044921875,140.62746138371935,138.60597794906246,139.68179279603194,7758100
2021-02-05,142.6749725341797,143.53389019405856,142.16309833006946,143.0306871119597,9495300
2021-02-08,143.082763671875,143.95035259535595,142.18047701633162,143.17819898299217,6035300
2021-02-09,144.25399780273438,144.531619343104,143.12612968128704,143.3256714045235,5544200
2021-02-10,144.72244262695312,145.70282191605156,143.75941881543932,145.65943984126525,5921300
2021-02-11,144.07177734375,145.21700078168158,143.67269395539418,144.88731283954618,4871300
2021-02-12,144.52293395996094,144.75718662660069,142.2845534211958,142.6315836220036,4413100
2021-02-16,143.21287536621094,144.93069731309393,142.83980533526858,144.52292955846897,5656100
2021-02-17,143.72476196289062,144.0978187877504,142.59689388952017,143.12612358034414,6676700
2021-02-18,143.794189453125,144.15857520353924,142.54485931550127,143.1174711683048,5189100
2021-02-19,141.39962768554688,143.985052001486,141.33890334972565,143.67271948458387,8190900
2021-02-22,141.31231689453125,141.89722451437896,139.93297713930176,141.31231689453125,6447100
2021-02-23,140.06390380859375,142.46465006646233,140.02897640331958,140.97181653219076,7042800
2021-02-24,141.94088745117188,143.51228812978658,140.48298089184507,141.7750155294145,10286100
2021-02-25,142.0892791748047,142.9099001740046,141.41707969325114,142.41229778738827,9719700
2021-02-26,138.33541870117188,141.78376187012123,137.9076444225482,141.4258291056141,14417500
2021-03-01,139.08619689941406,141.01551708856957,138.88539755304973,140.9456755751698,10551400
2021-03-02,138.8242950439453,140.36076838143867,138.4576370879835,139.48776944222288,7610900
2021-03-03,136.37986755371094,138.7194978399225,136.2401845548883,138.15205397344843,8499600
2021-03-04,133.62994384765625,136.27512936645152,132.23314032287539,136.1790989576115,11033200
2021-03-05,136.27513122558594,136.79019737052474,133.68232347243907,134.42436453186636,8331600
2021-03-08,137.41001892089844,139.09491369275722,136.1703621049602,137.06082469589543,6546700
2021-03-09,137.6719207763672,140.33457002579672,136.96479381458056,136.96479381458056,7461300
2021-03-10,138.93777465820312,139.5925238570088,137.3751124315858,138.64969673312638,6635600
2021-03-11,138.9290313720703,140.22980440649457,138.73697056642635,139.27822557092946,6305600
2021-03-12,139.33062744140625,139.95044919034723,138.9726947013666,139.05126140403704,5474800
2021-03-15,140.04647827148438,140.25600279752283,138.37032202589393,139.46157062231262,5524100
2021-03-16,140.87582397460938,141.14645149408906,139.88934430562594,140.0814051234965,6369100
2021-03-17,140.35205078125,141.19012234853284,139.26952724252666,140.40442858909174,6001400
2021-03-18,140.09011840820312,140.98058091346226,139.6448938160258,139.86314351588018,4801800
