Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2021-01-04,85.65928649902344,87.4636464411681,84.71690581732847,87.34008358640446,37324000
2021-01-05,86.35006713867188,86.68652187444044,85.20124606667888,85.6076753306863,20360000
2021-01-06,85.49800109863281,86.54459773705904,84.16904538419314,84.37548576847148,46588000
2021-01-07,88.05171203613281,88.22440320804346,85.69054682012181,85.69054682012181,41936000
2021-01-08,89.21739196777344,89.29331822175078,87.4006138422846,88.191641679299,35484000
2021-01-11,87.15597534179688,88.54994580133611,86.9500347222767,88.18470162798775,34796000
2021-01-12,86.22003936767578,87.73211302288776,85.17543429898133,86.6135656079174,29528000
2021-01-13,86.70735931396484,87.16093293340856,85.71832651379754,85.71832651379754,23432000
2021-01-14,85.89698028564453,87.7147504644655,85.65629851518884,86.78774893221043,29212000
2021-01-15,85.73321533203125,86.72571621304921,84.94368675719375,85.80269009081528,31444000
2021-01-19,88.55441284179688,89.51564826858593,85.99177462608301,86.49646051814078,41660000
2021-01-20,93.2985610961914,94.27369142216018,90.29326846427877,90.63369100589752,64152000
2021-01-21,93.50102996826172,95.87955813281762,93.26580772759824,93.97247397752348,58634000
2021-01-22,93.91837310791016,94.50543672127229,93.12139349550735,93.86378525576802,32744000
2021-01-25,94.00374603271484,95.37042652828369,92.26091737347004,94.91982866666588,50586000
2021-01-26,94.6821060180664,95.06918077277226,93.10304122733542,93.59234042721772,31462000
2021-01-27,90.26496887207031,93.31839752295508,89.19009032384568,93.04248242168627,82512000
2021-01-28,91.96514129638672,93.69159105835183,90.86346464048778,90.86346464048778,55278000
2021-01-29,90.68280792236328,91.68424387933081,89.40248857387716,91.01331086533398,44530000
2021-02-01,93.94369506835938,95.05876695305972,91.537869114529,91.537869114529,40252000
2021-02-02,95.23641967773438,96.7375742923494,94.60369579708804,94.93916613642043,66332000
2021-02-03,102.1720199584961,104.54112080046828,99.92251415054169,102.50599859407848,97882000
2021-02-04,101.91149139404297,102.68910899646727,100.99193325022927,102.25836545435277,48596000
2021-02-05,103.65829467773438,104.01112806878679,101.7313560988552,102.20576844361045,29866000
2021-02-08,103.44440460205078,104.95697814818854,102.39384771098673,104.2126024166411,28828000
2021-02-09,102.99132537841797,104.13865469002172,102.72384565242261,102.96204375401462,21892000
2021-02-10,103.54166412353516,104.15701742365931,101.84250453722669,103.37591665062041,25102000
2021-02-11,103.6543197631836,103.91484823820412,102.66727833879833,103.76597915086751,20480000
