,si
2025-01-01 19:00:00+00:00,0.3340288724604977
2025-01-01 20:00:00+00:00,0.33625123755466013
2025-01-01 21:00:00+00:00,0.33842207335213326
2025-01-01 22:00:00+00:00,0.34053401145763396
2025-01-01 23:00:00+00:00,0.3425811689822267
2025-01-02 00:00:00+00:00,0.336455750482619
2025-01-02 01:00:00+00:00,0.3384750859814084
2025-01-02 02:00:00+00:00,0.34045861613821515
2025-01-02 03:00:00+00:00,0.34239921640197235
2025-01-02 04:00:00+00:00,0.3376388462340033
2025-01-02 05:00:00+00:00,0.33945868933623613
2025-01-02 06:00:00+00:00,0.34126482665598734
2025-01-02 07:00:00+00:00,0.34304896590913236
2025-01-02 08:00:00+00:00,0.34480376829940296
2025-01-02 09:00:00+00:00,0.34652286722509884
2025-01-02 10:00:00+00:00,0.3482008595213463
2025-01-02 11:00:00+00:00,0.34288721025975244
2025-01-02 12:00:00+00:00,0.3444784762758122
2025-01-02 13:00:00+00:00,0.33158436509195666
2025-01-02 15:00:00+00:00,0.3339145164542787
2025-01-02 16:00:00+00:00,0.3280586819606385
2025-01-02 17:00:00+00:00,0.33041025243351585
2025-01-02 18:00:00+00:00,0.3268144644487263
2025-01-02 19:00:00+00:00,0.32903346960973356
2025-01-02 20:00:00+00:00,0.33125424357662725
2025-01-02 21:00:00+00:00,0.33346335405869276
2025-01-02 22:00:00+00:00,0.32741901721918387
2025-01-02 23:00:00+00:00,0.3296946175603045
2025-01-03 00:00:00+00:00,0.33196480394028616
2025-01-03 01:00:00+00:00,0.32786836048788315
2025-01-03 02:00:00+00:00,0.325518639913115
2025-01-03 03:00:00+00:00,0.3275188682376632
2025-01-03 04:00:00+00:00,0.32955446301800884
2025-01-03 05:00:00+00:00,0.32752073657085456
2025-01-03 06:00:00+00:00,0.32937748598668715
2025-01-03 07:00:00+00:00,0.32786605504681166
2025-01-03 08:00:00+00:00,0.326993478827471
2025-01-03 09:00:00+00:00,0.32845675239323824
2025-01-03 10:00:00+00:00,0.32998884085759583
2025-01-03 11:00:00+00:00,0.3289952979515597
2025-01-03 12:00:00+00:00,0.3303680594462496
2025-01-03 13:00:00+00:00,0.33221866645604015
2025-01-03 14:00:00+00:00,0.33117595676446665
2025-01-03 15:00:00+00:00,0.3325000654905008
2025-01-03 16:00:00+00:00,0.33682648115675906
2025-01-03 17:00:00+00:00,0.3387285387554476
2025-01-03 18:00:00+00:00,0.3472710346272335
2025-01-03 19:00:00+00:00,0.35427760281452714
2025-01-03 20:00:00+00:00,0.364679993750475
2025-01-03 21:00:00+00:00,0.377156857165066
2025-01-03 22:00:00+00:00,0.3892931704498408
2025-01-03 23:00:00+00:00,0.40370245129814253
2025-01-04 00:00:00+00:00,0.4198610782584127
2025-01-04 01:00:00+00:00,0.43619265152298625
2025-01-04 02:00:00+00:00,0.45402056876710195
2025-01-04 03:00:00+00:00,0.47275406890294347
2025-01-04 04:00:00+00:00,0.48958294193646057
2025-01-04 05:00:00+00:00,0.5075964276694032
2025-01-04 06:00:00+00:00,0.5264475599832751
2025-01-04 07:00:00+00:00,0.5455358388100928
2025-01-04 08:00:00+00:00,0.5630857902679645
2025-01-04 09:00:00+00:00,0.5809399383452214
2025-01-04 10:00:00+00:00,0.5985969118688664
2025-01-04 11:00:00+00:00,0.6156255935861854
2025-01-04 12:00:00+00:00,0.6321862220009385
2025-01-04 13:00:00+00:00,0.64843552857763
2025-01-04 14:00:00+00:00,0.6642707728077604
2025-01-04 15:00:00+00:00,0.6781848755399659
2025-01-04 16:00:00+00:00,0.6919044319422831
2025-01-04 17:00:00+00:00,0.6980894777649348
2025-01-04 18:00:00+00:00,0.7108441014820027
2025-01-04 19:00:00+00:00,0.7226171652744366
2025-01-04 20:00:00+00:00,0.7240425731450754
2025-01-04 21:00:00+00:00,0.7256217362937027
2025-01-04 22:00:00+00:00,0.7375699551831452
2025-01-04 23:00:00+00:00,0.7475467816720572
2025-01-05 00:00:00+00:00,0.7581918769778881
2025-01-05 01:00:00+00:00,0.760032335290089
2025-01-05 02:00:00+00:00,0.7588089924262702
2025-01-05 03:00:00+00:00,0.7604195053599101
2025-01-05 04:00:00+00:00,0.7691740952470327
2025-01-05 05:00:00+00:00,0.7777762629393663
2025-01-05 06:00:00+00:00,0.7864298880431446
2025-01-05 07:00:00+00:00,0.7879893153068608
2025-01-05 08:00:00+00:00,0.7871408525701795
2025-01-05 09:00:00+00:00,0.7870010100219118
2025-01-05 10:00:00+00:00,0.7724055482980614
2025-01-05 11:00:00+00:00,0.7743301049878586
2025-01-05 12:00:00+00:00,0.7671615609570979
2025-01-05 13:00:00+00:00,0.7631797702528362
2025-01-05 14:00:00+00:00,0.7610238073327423
2025-01-05 15:00:00+00:00,0.7629651243707154
2025-01-05 16:00:00+00:00,0.7652090841057095
2025-01-05 17:00:00+00:00,0.7632615412008106
2025-01-05 18:00:00+00:00,0.7623826096119107
2025-01-05 19:00:00+00:00,0.7643174178355797
2025-01-05 20:00:00+00:00,0.7665222326605525
2025-01-05 21:00:00+00:00,0.7689145136705017
2025-01-05 22:00:00+00:00,0.7714278198041545
2025-01-05 23:00:00+00:00,0.7740274860661427
2025-01-06 00:00:00+00:00,0.770791638559465
2025-01-06 01:00:00+00:00,0.7726973681551582
2025-01-06 02:00:00+00:00,0.7787928151130198
2025-01-06 03:00:00+00:00,0.7850230252199889
2025-01-06 04:00:00+00:00,0.7871925415795917
2025-01-06 05:00:00+00:00,0.7907616358463897
2025-01-06 06:00:00+00:00,0.795103536244662
2025-01-06 07:00:00+00:00,0.7998855038382207
2025-01-06 08:00:00+00:00,0.8036105325026934
2025-01-06 09:00:00+00:00,0.8080392861889503
2025-01-06 10:00:00+00:00,0.8115257146885632
2025-01-06 11:00:00+00:00,0.8138562201659774
2025-01-06 12:00:00+00:00,0.8175055370206725
2025-01-06 13:00:00+00:00,0.8214146561776371
2025-01-06 14:00:00+00:00,0.8254564698799994
2025-01-06 15:00:00+00:00,0.8295710089086715
2025-01-06 16:00:00+00:00,0.8296987344490875
2025-01-06 17:00:00+00:00,0.8309956299081569
2025-01-06 18:00:00+00:00,0.8330183152698947
2025-01-06 19:00:00+00:00,0.8359134664032919
2025-01-06 20:00:00+00:00,0.8389770256424554
2025-01-06 21:00:00+00:00,0.8281182392916725
2025-01-06 22:00:00+00:00,0.8301691314831154
2025-01-06 23:00:00+00:00,0.83354975337996
2025-01-07 00:00:00+00:00,0.8356226804530136
2025-01-07 01:00:00+00:00,0.8381181965039085
2025-01-07 02:00:00+00:00,0.8406712636893551
2025-01-07 03:00:00+00:00,0.842978473880945
2025-01-07 04:00:00+00:00,0.8452803481880644
2025-01-07 05:00:00+00:00,0.8409403946001529
2025-01-07 06:00:00+00:00,0.839390247608066
2025-01-07 07:00:00+00:00,0.841560382050332
2025-01-07 08:00:00+00:00,0.8410820043850913
2025-01-07 09:00:00+00:00,0.8432126318280987
2025-01-07 10:00:00+00:00,0.843368844102655
2025-01-07 11:00:00+00:00,0.8443305699615997
2025-01-07 12:00:00+00:00,0.8458603180236743
2025-01-07 13:00:00+00:00,0.8478285677045371
2025-01-07 14:00:00+00:00,0.8486192887283152
2025-01-07 15:00:00+00:00,0.8504645961848761
2025-01-07 16:00:00+00:00,0.8470394522941178
2025-01-07 17:00:00+00:00,0.8455655739759971
2025-01-07 18:00:00+00:00,0.845235941138869
2025-01-07 19:00:00+00:00,0.8470337898885729
2025-01-07 20:00:00+00:00,0.8489822949109916
2025-01-07 21:00:00+00:00,0.8510333727314393
2025-01-07 22:00:00+00:00,0.8531132233564689
2025-01-07 23:00:00+00:00,0.8474380334665517
2025-01-08 00:00:00+00:00,0.8496407394808729
2025-01-08 01:00:00+00:00,0.8357862305169793
2025-01-08 02:00:00+00:00,0.8390322745461781
2025-01-08 03:00:00+00:00,0.8422137264848589
2025-01-08 04:00:00+00:00,0.845368371113682
