,volatility_24h,volatility_7d,volatility_30d,trend_strength_7d,return_autocorr_7d,hurst_exponent,return_entropy_7d,volume_24h,volume_volatility_7d,jump_frequency_7d,variance_ratio,rsi,adx,atr,bb_width,max_drawdown_30d,var_95_30d,cvar_95_30d,vol_of_vol_30d,tail_ratio_30d,win_rate_30d,profit_factor_30d,sharpe_ratio_30d,sortino_ratio_30d,momentum_return_7d,meanrev_signal,fear_greed_proxy,regime_duration,volume_z,amihud_log,volume_volatility_24h,spread_proxy,next_day_return,next_day_volatility
2025-08-29 20:00:00+00:00,0.004847677282971004,0.003709166533875456,0.0034984922689223494,0.12848426324608034,-0.004947654352950589,-0.03909363461365126,-1624.1246890456653,991399424.0,1.8237679632748125,0.017857142857142856,0.7651430401328639,25.233856460868452,53.383667137531454,737.8543526785714,0.04872394803287348,-0.12889834915866633,-0.004941910785385544,-0.008568405698218241,0.0011946740028041432,1.1296743412676606,0.48194444444444445,0.9129655274477171,-2.887094084991458,-4.621239857659912,-0.0004765695293620054,-0.06601949026253492,0.9027777777777778,13,1.9552284495174852,0.0013216479929551268,1.2184613329791647,0.006003820487918799,-0.0017055058037593884,0.0022422941861973272
2025-08-29 21:00:00+00:00,0.005025382364004121,0.003736198894624979,0.003503510332726307,0.11903210564834371,-0.013277592466921501,-0.03727374058974634,-1621.7585122472085,1002593109.3333334,1.8178611756043461,0.017857142857142856,0.743465596048308,37.88550978420131,50.70659524572535,700.5842633928571,0.04767268303827543,-0.12889834915866633,-0.004941910785385544,-0.008568405698218241,0.0011964449818182615,1.1150440889855862,0.48194444444444445,0.9166903293915017,-2.7595773291777252,-4.423465312703987,-0.0004447276215482255,-0.06091702290670372,0.9416666666666667,14,-0.28388915381751334,0.019739428028287338,1.1965087301018158,0.007865924998223932,-0.0003074968169836101,0.001969081006721779
2025-08-29 22:00:00+00:00,0.004940437905970706,0.003733617518163502,0.0035031640351535316,0.11675445948161167,-0.012704442832727434,-0.03628177728815941,-1621.7585122472085,1048293888.0,1.8234004131216281,0.017857142857142856,0.7557260285877258,39.15226113817964,47.15923283234914,673.0334821428571,0.04619963587518385,-0.12889834915866633,-0.004941910785385544,-0.008568405698218241,0.0011980434249392186,1.1150440889855862,0.48055555555555557,0.9143351591611846,-2.8403757888850776,-4.55341548326202,-0.00043591649524425615,-0.061553778991488686,0.9333333333333333,15,0.3988601943465557,0.0007180761805850174,1.1261114196223543,0.0023964448336365844,-0.0005925954060260752,0.0019657842718667938
2025-08-29 23:00:00+00:00,0.004921638548178607,0.0037326474804137075,0.0035015156826199963,0.11740585043811827,-0.013051552591682697,-0.03354573434119673,-1621.7585122472085,1048293888.0,1.8234004131216281,0.017857142857142856,0.7584156056716274,38.35947552601726,43.336089471244634,658.1495535714286,0.042660495661901096,-0.12889834915866633,-0.004941910785385544,-0.008568405698218241,0.0011995854633240557,1.1150440889855862,0.48055555555555557,0.9120625592141672,-2.9171006221137903,-4.67421290358852,-0.00043823465182367074,-0.06058339414561552,0.9291666666666667,16,-0.5052985025692636,,1.1261114196223543,0.0016919754573506342,0.0024799686122563003,0.0020198728787850805
2025-08-30 00:00:00+00:00,0.004910594561179166,0.003733443507074649,0.003496958569695361,0.11929147700836562,-0.013410974559704029,-0.03152602246175684,-1621.7585122472085,1048293888.0,1.8256828760039234,0.017857142857142856,0.7602833955361504,35.2138258582298,40.303933197519186,661.7371651785714,0.039415472395547005,-0.12889834915866633,-0.004941910785385544,-0.008568405698218241,0.001201057833928951,1.1296743412676606,0.4791666666666667,0.9051500842762036,-3.155635151662175,-5.050949098272343,-0.00044536799028622743,-0.06183618638664845,0.925,17,-0.5052985025692636,,1.1261114196223543,0.0019942833717803924,0.005100096382940178,0.0022270071216619653
2025-08-30 01:00:00+00:00,0.004890583965507869,0.003745304379290159,0.0035008634996459673,0.12174347275729616,-0.016234852461618265,-0.031064662762746022,-1618.4788220886792,1048293888.0,1.8256828760039234,0.017857142857142856,0.765819461582687,31.179121954349327,38.49312740053731,695.2232142857143,0.036937739428738375,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012024595769235071,1.1984351669390008,0.4791666666666667,0.9027998710594266,-3.238628206103881,-5.178720699584149,-0.0004559663616678935,-0.06688084531159297,0.9166666666666666,18,-0.5041832376824917,,1.1261114196223543,0.006722830265837989,0.0010292304152446086,0.0018375617958906016
2025-08-30 02:00:00+00:00,0.004931021034172671,0.00373886792978587,0.003498975667292459,0.11281647596372961,-0.025833292554426016,-0.02629864458019529,-1620.211930400191,998585856.0,1.8190334137513113,0.017857142857142856,0.7582340257474037,25.608916820268504,40.81677585102788,654.3816964285714,0.03242084506335381,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012039040536968883,1.1984351669390008,0.4791666666666667,0.9008563617099523,-3.305166639515867,-5.282268834835197,-0.0004218059039322471,-0.0651480436478979,0.9319444444444445,19,1.0260955165728298,0.0009298718780469198,1.1173667929731501,0.004423091295790854,-0.0022326065456632627,0.0019162061112174072
2025-08-30 03:00:00+00:00,0.005035352112299099,0.003753402816530249,0.0035040926459905188,0.0987588057617299,-0.01606212524342987,-0.025462875260993365,-1620.2119304001912,1024973994.6666666,1.815340274744486,0.017857142857142856,0.7454101982982234,42.307823507721494,39.740231482698256,576.4146205357143,0.03120389529862461,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012055542940542436,1.1829144029493075,0.48055555555555557,0.9063957755252363,-3.115888848103328,-4.987023172125333,-0.0003706815797032408,-0.06040074770040645,0.9430555555555555,20,0.11486793633310861,0.006566637762164056,1.0746410304413467,0.0058088897747887785,-0.00035710375054776033,0.0016731761364968591
2025-08-30 04:00:00+00:00,0.005034964231117641,0.00374446666212771,0.0035040520851164973,0.10313239404156775,-0.015347627296876934,-0.02263017989677979,-1622.0936845485278,1139189930.6666667,1.7873103296853952,0.017857142857142856,0.743692803016503,53.25141871203886,36.1252923744809,508.80691964285717,0.03035788843290761,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012072062549281304,1.1829144029493075,0.48055555555555557,0.9062240445686606,-3.1216415463446965,-4.996172612384256,-0.0003861758112740689,-0.0598460825976229,0.9402777777777778,21,1.7465585877130356,0.00017120677459962202,0.9939220845809068,0.0023364972349624634,-0.0036713334494293814,0.001858340767225869
2025-08-30 05:00:00+00:00,0.005033547784507748,0.003744092419612598,0.0035039403655344483,0.10543712028796957,-0.01500243940148503,-0.02062012581415112,-1622.470622784497,1066361344.0,1.7935015325925063,0.017857142857142856,0.7438277294468455,48.77978130204939,33.349049166978084,494.42299107142856,0.028912014976454098,-0.1302026313056245,-0.00524271417055927,-0.008575953148659995,0.0012088444815885103,1.1829144029493075,0.48055555555555557,0.9065150109277423,-3.11105611031034,-4.979008618573193,-0.0003947663228159685,-0.06062606949602184,0.9388888888888889,22,-0.4351668028902203,0.01094161622074307,1.0707341455388095,0.0027273998165968,-0.00041068177627090474,0.0018479612820288206
