,volatility_24h,volatility_7d,volatility_30d,trend_strength_7d,return_autocorr_7d,hurst_exponent,return_entropy_7d,volume_24h,volume_volatility_7d,jump_frequency_7d,variance_ratio,rsi,adx,atr,bb_width,max_drawdown_30d,var_95_30d,cvar_95_30d,vol_of_vol_30d,tail_ratio_30d,win_rate_30d,profit_factor_30d,sharpe_ratio_30d,sortino_ratio_30d,momentum_return_7d,meanrev_signal,fear_greed_proxy,regime_duration,volume_z,amihud_log,volume_volatility_24h,spread_proxy,next_day_return,next_day_volatility
2024-12-28 08:00:00+00:00,0.00799955839587601,0.009089794202150196,,0.03287174934624202,-0.11334504443022515,0.0006412560268183075,-476.2942581410388,15732202.666666666,1.8861027042473213,0.005952380952380952,1.1362869988968682,46.12681619677811,30.304842849251937,1.2015980311802497,0.029948534319907565,,,,,,,,,,-0.0002987974366220052,,,2,,,2.1752299543062485,0.006107711007717328,-0.004049799812670063,0.005646464121239147
2024-12-28 09:00:00+00:00,0.006544045625143218,0.009065584378780528,,0.02638273298105963,-0.11567203062157046,0.0023213054455897084,-476.58307851669696,9768714.666666666,1.8861027042473213,0.005952380952380952,1.3853180277272479,46.99007964578383,30.77854451813718,1.1972852434430845,0.02149074352631283,,,,,,,,,,-0.000239174891982632,,,3,,,2.145201389785609,0.0027123877760215705,0.0075588711345089266,0.005753901928071204
2024-12-28 10:00:00+00:00,0.006159508931568537,0.009060783636041339,,0.02485965897230322,-0.11780783427758261,0.005667885779554805,-476.9047211175742,7501888.0,1.8861027042473213,0.005952380952380952,1.4710237028155397,50.86268550725369,30.03554404660705,1.1446936471121671,0.019101990724773546,,,,,,,,,,-0.00022524799121381327,,,4,,,2.4984862748917602,0.0039912322215691475,6.251155590164537e-05,0.0056966709648381365
2024-12-28 11:00:00+00:00,0.00635384484474011,0.009065886313266913,,0.01661686221327757,-0.13576934279175681,0.005369997210930785,-476.56493619516806,7501888.0,1.8861027042473213,0.005952380952380952,1.4268347016329657,62.479830535795216,29.711562878549604,1.154665265764507,0.019876276997463232,,,,,,,,,,-0.00015064658370879524,,,5,,,2.4984862748917602,0.006885910608606645,-0.003607040737282796,0.005744750961500549
2024-12-28 12:00:00+00:00,0.006364407003390397,0.00875988879004718,,0.0016360010820638455,-0.17249181554116635,0.0021228111731945148,-479.4244942792642,7501888.0,1.8861027042473213,0.005952380952380952,1.3763872714898153,59.23394777170422,30.329485327609337,1.1068049839564733,0.019802899255877002,,,,,,,,,,1.4331187539276139e-05,,,6,,,2.4984862748917602,0.004089516667149634,-0.00011627208322106952,0.005679829075753967
2024-12-28 13:00:00+00:00,0.006537792396326066,0.008726433951303677,,0.015553562934764101,-0.17491340476734446,0.0017787672622536484,-480.0892909586633,7507413.333333333,1.8860038521372975,0.005952380952380952,1.3347676742087322,69.59361213763702,30.393136825837377,1.090165274483817,0.023203295862169737,,,,,,,,,,0.00013572713965766392,,,7,,4.101018646363728,2.4963426355165783,0.007788387488597414,2.4862672703074296e-05,0.005554259485968907
2024-12-28 14:00:00+00:00,0.006089356552148242,0.008734499664580567,,0.018978305710612257,-0.17183801917841585,0.002707448028844063,-479.46576020740355,7080288.0,1.8842577006987358,0.005952380952380952,1.434387950480442,68.86811853803486,31.316384835786348,1.1403906685965401,0.02788543823481484,,,,,,,,,,0.00016576600486365023,,,8,,1.1338484606130037,2.646244761821694,0.01006623165008593,-0.011085047087484368,0.0060862950059673996
2024-12-28 15:00:00+00:00,0.004693521358107084,0.008710547434515459,,0.015513527027619236,-0.16179231718517414,0.0046939701290238806,-480.0892909586633,3578922.6666666665,1.8842577006987358,0.005952380952380952,1.8558661546239257,71.30419764003636,32.84082273097466,1.1718957083565829,0.033832295458886774,,,,,,,,,,0.00013513131305071497,,,9,,,2.545069619528021,0.005749670885456877,0.008572362145200296,0.006244625152403097
2024-12-28 16:00:00+00:00,0.0051631221490217784,0.00869545829833713,,0.0326751660433667,-0.15551405831046589,0.003272820150741206,-479.8557842969438,2318837.3333333335,1.8842577006987358,0.005952380952380952,1.684147313846642,82.68779393928803,35.04738090207711,1.2368294852120516,0.04497644452927703,,,,,,,,,,0.0002841255437213366,,,10,,,3.0784501570664404,0.012264583600143953,-0.013685110631202368,0.00652505733493813
2024-12-28 17:00:00+00:00,0.00549230867952278,0.008754368500845097,,0.0398932746535295,-0.13986528188488773,0.004691644020316612,-478.3253020390661,3249957.3333333335,1.8832601733992758,0.005952380952380952,1.5939323537084507,84.81063464461856,37.948497678640926,1.341520036969864,0.059878049138585195,,,,,,,,,,0.00034924042702242074,,,11,,0.22028451829496862,3.5262420083168986,0.014271365422762946,0.0010053710104240832,0.005867669907540085
2024-12-28 18:00:00+00:00,0.005703745321576165,0.008691419281103006,,0.04604561177439331,-0.1558705939929119,0.002562731209206625,-479.4567391866006,4359994.666666667,1.8772200666893384,0.005952380952380952,1.5238091448832838,81.09744874696193,41.865002681669424,1.3934380667550204,0.06712866378188338,,,,,,,,,,0.00040020171798614557,,,12,,0.20480902601359352,2.840507513611364,0.00675365759337903,-0.0003528323462257399,0.0057412592178871565
2024-12-28 19:00:00+00:00,0.005705558519820093,0.008672728206390588,,0.05095050627471977,-0.15354091175237533,-0.0001644883819367652,-479.77838178747794,4359994.666666667,1.9064463308490338,0.005952380952380952,1.5200489445972865,79.41570029301518,47.607964594422775,1.3119397844587033,0.07147708106779103,,,,,,,,,,0.0004418798928986428,,,13,,,2.840507513611364,0.00163704151219461,-0.0011205470467454681,0.005744669583411496
